ID_CZAS;ID_MIEJSCE;ID_ZMIENNA;ID_JEDNOSTKA_MIARY;WARTOŚĆ;id_czas_pk;rok;kwartal;kwartal_nazwa;miesiac;miesiac_nazwa;id_jednostka_miary_pk;nazwa_jednostki_miary;symbol_jednostki_miary;opis_jednostki_miary;mnoznik_jednostki_miary;id_miejsce_pk;region;odcinek_granicy;przejście_graniczne;id_zmienna_pk;nazwa_zmiennej;rodzaj_zmiennej;opis
205;10;1;1;0;205;2024;2;Kwartał II;5;maj;1;sztuka;szt.;liczba pojazdów;1;10;wschodni;Białoruś;Bobrowniki – Bierestowica;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
205;11;1;1;43395;205;2024;2;Kwartał II;5;maj;1;sztuka;szt.;liczba pojazdów;1;11;wschodni;Białoruś;Kukuryki – Kozłowiczy;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
205;12;1;1;0;205;2024;2;Kwartał II;5;maj;1;sztuka;szt.;liczba pojazdów;1;12;wschodni;Białoruś;Kuźnica – Bruzgi;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
205;13;1;1;0;205;2024;2;Kwartał II;5;maj;1;sztuka;szt.;liczba pojazdów;1;13;wschodni;Białoruś;Lipszczany – Sofijewo *);1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
205;14;1;1;0;205;2024;2;Kwartał II;5;maj;1;sztuka;szt.;liczba pojazdów;1;14;wschodni;Białoruś;Połowce – Pieszczatka;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
205;15;1;1;0;205;2024;2;Kwartał II;5;maj;1;sztuka;szt.;liczba pojazdów;1;15;wschodni;Białoruś;Sławatycze – Domaczewo;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
205;16;1;1;41475;205;2024;2;Kwartał II;5;maj;1;sztuka;szt.;liczba pojazdów;1;16;wschodni;Białoruś;Terespol – Brześć;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
205;17;1;1;3394;205;2024;2;Kwartał II;5;maj;1;sztuka;szt.;liczba pojazdów;1;17;północny;Rosja;Bezledy – Bagrationowsk;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
205;18;1;1;0;205;2024;2;Kwartał II;5;maj;1;sztuka;szt.;liczba pojazdów;1;18;północny;Rosja;Gołdap – Gusiew;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
205;19;1;1;0;205;2024;2;Kwartał II;5;maj;1;sztuka;szt.;liczba pojazdów;1;19;północny;Rosja;Gronowo – Mamonowo;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
205;20;1;1;18632;205;2024;2;Kwartał II;5;maj;1;sztuka;szt.;liczba pojazdów;1;20;północny;Rosja;Grzechotki – Mamonowo II;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
205;21;1;1;0;205;2024;2;Kwartał II;5;maj;1;sztuka;szt.;liczba pojazdów;1;21;północny;Rosja;Michałkowo – Żeleznodorożnyj ;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;1;1;1;20929;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;1;południowo-wschodni;Ukraina;Budomierz – Hruszew;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;2;1;1;20639;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;2;południowo-wschodni;Ukraina;Dołhobyczów – Uhrynów;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;3;1;1;37174;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;3;południowo-wschodni;Ukraina;Dorohusk – Jagodzin;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;4;1;1;39494;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;4;południowo-wschodni;Ukraina;Hrebenne – Rawa Ruska;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;5;1;1;71427;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;5;południowo-wschodni;Ukraina;Korczowa – Krakowiec;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;6;1;1;14719;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;6;południowo-wschodni;Ukraina;Krościenko – Smolnica;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;7;1;1;2396;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;7;południowo-wschodni;Ukraina;Malhowice – Niżankowice;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;8;1;1;66640;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;8;południowo-wschodni;Ukraina;Medyka – Szeginie;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;9;1;1;30003;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;9;południowo-wschodni;Ukraina;Zosin – Ustiług;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;10;1;1;0;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;10;wschodni;Białoruś;Bobrowniki – Bierestowica;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;11;1;1;40900;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;11;wschodni;Białoruś;Kukuryki – Kozłowiczy;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;12;1;1;0;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;12;wschodni;Białoruś;Kuźnica – Bruzgi;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;13;1;1;0;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;13;wschodni;Białoruś;Lipszczany – Sofijewo *);1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;14;1;1;0;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;14;wschodni;Białoruś;Połowce – Pieszczatka;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;15;1;1;0;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;15;wschodni;Białoruś;Sławatycze – Domaczewo;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;16;1;1;42163;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;16;wschodni;Białoruś;Terespol – Brześć;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;17;1;1;3911;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;17;północny;Rosja;Bezledy – Bagrationowsk;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;18;1;1;0;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;18;północny;Rosja;Gołdap – Gusiew;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;19;1;1;0;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;19;północny;Rosja;Gronowo – Mamonowo;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;20;1;1;17376;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;20;północny;Rosja;Grzechotki – Mamonowo II;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
206;21;1;1;0;206;2024;2;Kwartał II;6;czerwiec;1;sztuka;szt.;liczba pojazdów;1;21;północny;Rosja;Michałkowo – Żeleznodorożnyj ;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;1;1;1;26003;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;1;południowo-wschodni;Ukraina;Budomierz – Hruszew;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;2;1;1;24942;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;2;południowo-wschodni;Ukraina;Dołhobyczów – Uhrynów;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;3;1;1;37634;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;3;południowo-wschodni;Ukraina;Dorohusk – Jagodzin;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;4;1;1;44682;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;4;południowo-wschodni;Ukraina;Hrebenne – Rawa Ruska;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;5;1;1;77702;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;5;południowo-wschodni;Ukraina;Korczowa – Krakowiec;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;6;1;1;17908;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;6;południowo-wschodni;Ukraina;Krościenko – Smolnica;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;7;1;1;3037;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;7;południowo-wschodni;Ukraina;Malhowice – Niżankowice;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;8;1;1;71103;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;8;południowo-wschodni;Ukraina;Medyka – Szeginie;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;9;1;1;32459;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;9;południowo-wschodni;Ukraina;Zosin – Ustiług;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;10;1;1;0;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;10;wschodni;Białoruś;Bobrowniki – Bierestowica;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;11;1;1;40304;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;11;wschodni;Białoruś;Kukuryki – Kozłowiczy;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;12;1;1;0;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;12;wschodni;Białoruś;Kuźnica – Bruzgi;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;13;1;1;0;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;13;wschodni;Białoruś;Lipszczany – Sofijewo *);1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;14;1;1;0;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;14;wschodni;Białoruś;Połowce – Pieszczatka;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;15;1;1;0;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;15;wschodni;Białoruś;Sławatycze – Domaczewo;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;16;1;1;44071;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;16;wschodni;Białoruś;Terespol – Brześć;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;17;1;1;7940;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;17;północny;Rosja;Bezledy – Bagrationowsk;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;18;1;1;0;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;18;północny;Rosja;Gołdap – Gusiew;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;19;1;1;0;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;19;północny;Rosja;Gronowo – Mamonowo;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;20;1;1;19353;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;20;północny;Rosja;Grzechotki – Mamonowo II;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
207;21;1;1;0;207;2024;3;Kwartał III;7;lipiec;1;sztuka;szt.;liczba pojazdów;1;21;północny;Rosja;Michałkowo – Żeleznodorożnyj ;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;1;1;1;26972;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;1;południowo-wschodni;Ukraina;Budomierz – Hruszew;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;2;1;1;27764;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;2;południowo-wschodni;Ukraina;Dołhobyczów – Uhrynów;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;3;1;1;35612;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;3;południowo-wschodni;Ukraina;Dorohusk – Jagodzin;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;4;1;1;48546;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;4;południowo-wschodni;Ukraina;Hrebenne – Rawa Ruska;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;5;1;1;81014;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;5;południowo-wschodni;Ukraina;Korczowa – Krakowiec;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;6;1;1;19332;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;6;południowo-wschodni;Ukraina;Krościenko – Smolnica;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;7;1;1;3898;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;7;południowo-wschodni;Ukraina;Malhowice – Niżankowice;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;8;1;1;72330;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;8;południowo-wschodni;Ukraina;Medyka – Szeginie;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;9;1;1;34181;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;9;południowo-wschodni;Ukraina;Zosin – Ustiług;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;10;1;1;0;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;10;wschodni;Białoruś;Bobrowniki – Bierestowica;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;11;1;1;37011;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;11;wschodni;Białoruś;Kukuryki – Kozłowiczy;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;12;1;1;0;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;12;wschodni;Białoruś;Kuźnica – Bruzgi;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;13;1;1;0;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;13;wschodni;Białoruś;Lipszczany – Sofijewo *);1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;14;1;1;0;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;14;wschodni;Białoruś;Połowce – Pieszczatka;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;15;1;1;0;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;15;wschodni;Białoruś;Sławatycze – Domaczewo;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;16;1;1;42339;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;16;wschodni;Białoruś;Terespol – Brześć;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;17;1;1;7619;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;17;północny;Rosja;Bezledy – Bagrationowsk;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;18;1;1;0;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;18;północny;Rosja;Gołdap – Gusiew;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;19;1;1;0;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;19;północny;Rosja;Gronowo – Mamonowo;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;20;1;1;17636;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;20;północny;Rosja;Grzechotki – Mamonowo II;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
208;21;1;1;0;208;2024;3;Kwartał III;8;sierpień;1;sztuka;szt.;liczba pojazdów;1;21;północny;Rosja;Michałkowo – Żeleznodorożnyj ;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;1;1;1;22064;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;1;południowo-wschodni;Ukraina;Budomierz – Hruszew;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;2;1;1;25606;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;2;południowo-wschodni;Ukraina;Dołhobyczów – Uhrynów;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;3;1;1;33408;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;3;południowo-wschodni;Ukraina;Dorohusk – Jagodzin;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;4;1;1;43725;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;4;południowo-wschodni;Ukraina;Hrebenne – Rawa Ruska;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;5;1;1;75547;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;5;południowo-wschodni;Ukraina;Korczowa – Krakowiec;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;6;1;1;15562;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;6;południowo-wschodni;Ukraina;Krościenko – Smolnica;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;7;1;1;5334;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;7;południowo-wschodni;Ukraina;Malhowice – Niżankowice;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;8;1;1;67252;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;8;południowo-wschodni;Ukraina;Medyka – Szeginie;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;9;1;1;31120;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;9;południowo-wschodni;Ukraina;Zosin – Ustiług;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;10;1;1;0;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;10;wschodni;Białoruś;Bobrowniki – Bierestowica;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;11;1;1;39852;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;11;wschodni;Białoruś;Kukuryki – Kozłowiczy;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;12;1;1;0;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;12;wschodni;Białoruś;Kuźnica – Bruzgi;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;13;1;1;0;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;13;wschodni;Białoruś;Lipszczany – Sofijewo *);1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;14;1;1;0;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;14;wschodni;Białoruś;Połowce – Pieszczatka;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;15;1;1;0;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;15;wschodni;Białoruś;Sławatycze – Domaczewo;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;16;1;1;39396;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;16;wschodni;Białoruś;Terespol – Brześć;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;17;1;1;3959;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;17;północny;Rosja;Bezledy – Bagrationowsk;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;18;1;1;0;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;18;północny;Rosja;Gołdap – Gusiew;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;19;1;1;0;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;19;północny;Rosja;Gronowo – Mamonowo;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;20;1;1;16359;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;20;północny;Rosja;Grzechotki – Mamonowo II;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
209;21;1;1;0;209;2024;3;Kwartał III;9;wrzesień;1;sztuka;szt.;liczba pojazdów;1;21;północny;Rosja;Michałkowo – Żeleznodorożnyj ;1;ruch graniczny;liczbowa;ruch graniczny w drogowych przejściach granicznych
